상품 ID,브랜드,성별,카테고리1,카테고리2,원산지,실패 사유
22004202,Gucci,Woman,Accessories,Belts,Italy UE,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22004250,EA7,Kids,Clothing,Trousers,TURCHIA,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22004329,MONCLER KIDS,Kids,Clothing,Sweaters,PORTUGAL,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22004363,Gran Sasso,Man,Clothing,Sweaters,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22004374,Il Gufo,Kids,Clothing,Trousers,Italy non preferential,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22003972,Baby Dior,Kids,Accessories,Hats,ITALIE,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22003989,BELLEROSE,Kids,Clothing,Trousers,TUNISIA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22004024,Twin-set,Kids,Clothing,Dresses,CINA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22004134,MONCLER KIDS,Kids,Clothing,Sweaters,TURKEY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22005144,Burberry Kids,Kids,Clothing,Top,VIETNAM,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22005203,BRUNO PREMI,Woman,Shoes,Boots,CINA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22005235,GOLDEN GOOSE KIDS,Kids,Clothing,Trousers,ITALIA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22005266,Gran Sasso,Woman,Clothing,Sweaters,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22005291,Il Gufo,Kids,Clothing,Shirts,Italy non preferential,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22005321,Equipment,Woman,Clothing,Shirts,CINA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22003631,Gucci,Man,Clothing,Sweaters,Italy UE,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22003660,Loro Piana,Woman,Shoes,Flat shoes,ITALIA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22005033,Calvin Klein,Woman,Clothing,Dresses,China,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22004841,D.EXTERIOR,Woman,Clothing,Sweaters,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22004938,Twin-set,Kids,Shoes,Boots,INDIA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22004961,Catya,Kids,Accessories,Hats,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22005581,Stuart Weitzman,Man,Shoes,Flat shoes,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22005588,Gran Sasso,Woman,Clothing,Sweaters,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22005635,Il Gufo,Kids,Clothing,Trousers,Italy non preferential,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22005642,Polo Ralph Lauren,Kids,Clothing,Sweaters,Turchia,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22005662,MUGLER,Woman,Clothing,Jeans,ITALIE,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22005692,Gran Sasso,Man,Accessories,Hats,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22005703,FENDI KIDS,Kids,Clothing,Trousers,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22005740,C.P.Company,Kids,Accessories,Hats,CHINA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22006447,BELLEROSE,Kids,Clothing,Jackets,CINA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22006508,Chiarini,Man,Accessories,Wallets,CHINA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22006531,BELLEROSE,Kids,Clothing,Sweaters,CINA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22006532,Gran Sasso,Man,Clothing,Sweaters,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22006566,EA7,Kids,Accessories,Scarfs,CINA,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22006597,MONCLER KIDS,Kids,Clothing,Jackets,MOLDOVA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22006818,Catya,Kids,Accessories,Hats,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22006890,MONCLER KIDS,Kids,Clothing,T-shirts and Polos,TURKEY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22006917,MONCLER KIDS,Kids,Clothing,Jackets,MOLDOVA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22006965,Stuart Weitzman,Man,Shoes,Flat shoes,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22006987,Polo Ralph Lauren,Kids,Clothing,Dresses,INDONESIA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22004651,Chiarini,Man,Bags,Bags..,CHINA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22004654,Polo Ralph Lauren,Kids,Clothing,Sweaters,CINA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22004722,Catya,Kids,Accessories,Hats,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22005409,Polo Ralph Lauren,Kids,Clothing,Trousers,BANGLADESH,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22005445,Diesel,Kids,Shoes,Sneakers,CINA,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22005461,Gran Sasso,Man,Clothing,Sweaters,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22005570,GUCCI KIDS,Kids,Clothing,Sweaters,Italy UE,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22004449,Chiarini,Man,Accessories,Wallets,CHINA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22004452,Gran Sasso,Man,Accessories,Hats,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22004489,Gucci,Woman,Bags,Bags..,Italy UE,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22004544,MONCLER KIDS,Kids,Clothing,Jackets,ARMENIA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22004573,Antonelli Firenze,Woman,Clothing,Jackets,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22004586,TOMWOOD,Woman,Accessories,Bijoux,TAILANDIA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22005812,Heresis,Woman,Clothing,Coats,Italy,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22005861,Purotatto,Woman,Clothing,Sweaters,,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22007387,Saint Laurent,Woman,Clothing,Skirts,France UE,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22007419,Alviero Martini,Woman,Bags,Bags..,CINA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22007442,Salvatore Santoro,Man,Clothing,Jackets,Italy,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22007444,K-Way,Kids,Clothing,Jackets,Cina,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22006069,Dolce & Gabbana,Man,Bags,Bags..,Italy,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22006098,Saint Laurent,Woman,Clothing,Dresses,Italy UE,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22006203,Gran Sasso,Man,Clothing,Shorts,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22006277,STONE ISLAND KIDS,Kids,Clothing,Jackets,INDONESIA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22006278,Carhartt WIP,Unisex,Clothing,T-shirts and Polos,Bangladesch,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22006335,MONCLER KIDS,Kids,Accessories,Hats,,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22006370,MONCLER KIDS,Kids,Clothing,T-shirts and Polos,Portugal,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22007231,BRUNO PREMI,Woman,Shoes,Flat shoes,CINA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22007238,Antonelli Firenze,Woman,Clothing,Jackets,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22007271,Gucci,Man,Clothing,Jeans,Italy UE,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22007341,BELLEROSE,Kids,Clothing,Coats,CINA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22007374,Alviero Martini,Woman,Bags,Bags..,BULGARIA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22007375,Burberry Kids,Kids,Clothing,Trousers,CINA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22008174,Saint Laurent,Woman,Clothing,Skirts,France UE,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22008180,EA7,Kids,Clothing,Trousers,TURCHIA,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22008192,Gucci,Woman,Bags,Bags..,Italy UE,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22008196,Gucci,Woman,Clothing,Sweaters,Italy UE,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22008206,Burberry Kids,Kids,Clothing,Top,CINA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22008213,MOSCHINO KIDS,Kids,Clothing,Sweaters,PORTUGAL,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22008292,MONCLER KIDS,Kids,Clothing,Sweaters,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22008293,Gucci,Man,Clothing,Jeans,Italy UE,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22008304,Gran Sasso,Man,Accessories,Hats,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22008311,STONE ISLAND KIDS,Kids,Clothing,Jackets,CINA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22008327,Gran Sasso,Man,Accessories,Hats,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22007973,Loro Piana,Woman,Clothing,Top,ITALIA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22007991,Tod's,Man,Shoes,Sneakers,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22007994,Baby Dior,Kids,Clothing,Sweaters,PORTUGAL,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22008017,STONE ISLAND KIDS,Kids,Accessories,Scarfs,BULGARIA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22008056,Stuart Weitzman,Man,Shoes,Flat shoes,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22008078,Gucci,Woman,Bags,Bags..,Italy UE,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22006604,Chiarini,Woman,Accessories,Wallets,CHINA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22006657,Tagliatore 0205,Woman,Clothing,Dresses,Italy,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22006714,Catya,Kids,Accessories,Scarfs,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22006775,Chiarini,Woman,Bags,Bags..,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22008347,GOLDEN GOOSE KIDS,Kids,Clothing,Trousers,ITALIA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22008368,BELLEROSE,Kids,Clothing,Jackets,CINA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22008379,Alexander McQueen,Woman,Accessories,Bijoux,Italy UE,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22008389,Gran Sasso,Man,Clothing,Sweaters,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22008394,BELLEROSE,Kids,Clothing,Jeans,TUNISIA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22008450,Baby Dior,Kids,Clothing,Shorts,PORTUGAL,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22008502,Gran Sasso,Man,Accessories,Scarfs,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22008514,Gucci,Man,Clothing,Shirts,Italy UE,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22007581,Antonelli Firenze,Woman,Clothing,Trousers,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22007619,MONCLER KIDS,Kids,Clothing,Sweaters,PORTUGAL,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22007700,Gucci,Woman,Clothing,Jeans,Italy UE,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22007151,Alexander McQueen,Woman,Accessories,Belts,Italy UE,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22008550,Alexander McQueen,Woman,Shoes,Sneakers,Italy UE,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22008597,Catya,Kids,Accessories,Hats,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22008681,Manolo Blahnik,Woman,Shoes,Sandals,Italy,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22009076,MONCLER KIDS,Kids,Clothing,Sweaters,TURKEY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22009093,Borbonese,Woman,Bags,Bags..,CHINA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22009113,Gran Sasso,Man,Clothing,Sweaters,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22007831,Burberry Kids,Kids,Clothing,Jackets,CINA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22007864,Gran Sasso,Man,Clothing,Shorts,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22007898,BELLEROSE,Kids,Clothing,Sweaters,CINA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22007956,BELLEROSE,Kids,Clothing,Sweaters,PORTOGALLO,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22008804,MONCLER KIDS,Kids,Clothing,Sweaters,MOLDOVA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22008815,Lardini,Man,Clothing,T-shirts and Polos,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22008843,Gran Sasso,Man,Clothing,Sweaters,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22008861,MONCLER KIDS,Kids,Clothing,T-shirts and Polos,PORTUGAL,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22008881,MONCLER KIDS,Kids,Clothing,Jackets,MOLDOVA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22009582,Polo Ralph Lauren,Kids,Clothing,Sweaters,BANGLADESH,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22009585,MONCLER KIDS,Kids,Clothing,Jackets,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22009599,Chiarini,Man,Bags,Bags..,CHINA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22009623,Alexander McQueen,Woman,Clothing,Trousers,Italy UE,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22009667,Gran Sasso,Man,Clothing,Sweaters,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22009670,Burberry Kids,Kids,Clothing,Jackets,CINA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22009680,Catya,Kids,Accessories,Hats,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22009709,Baby Dior,Kids,Clothing,Skirts,PORTUGAL,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22009752,Moschino,Kids,Clothing,Dresses,PORTUGAL,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22010751,Manolo Blahnik,Woman,Shoes,Sandals,Italy,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22010764,Burberry Kids,Kids,Clothing,Top,VIETNAM,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22010825,Gucci,Woman,Bags,Bags..,Italy UE,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22009200,Polo Ralph Lauren,Kids,Clothing,Sweaters,BANGLADESH,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22009274,C.P.Company,Kids,Clothing,Trousers,CAMBOGIA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22009322,Purotatto,Woman,Clothing,Sweaters,,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22009331,Polo Ralph Lauren,Kids,Clothing,Trousers,Cina,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22009454,Polo Ralph Lauren,Kids,Clothing,Dresses,CINA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22009515,Alexander McQueen,Man,Bags,Suitcases,Italy UE,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22009516,Barba Napoli,Man,Clothing,Shirts,,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22012538,Baby Dior,Kids,Accessories,Hats,PORTUGAL,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22012539,BERLUTI,Man,Clothing,Trousers,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22012633,Burberry Kids,Kids,Clothing,Jackets,ROMANIA,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22012642,Gucci,Woman,Bags,Bags..,Italy UE,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22011641,Il Gufo,Kids,Clothing,Trousers,Italy non preferential,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22011719,Dolce & Gabbana,Man,Bags,Bags..,Italy,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22011727,Stella McCartney,Kids,Clothing,T-shirts and Polos,Türkiye,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: 매핑실패)
22011762,Polo Ralph Lauren,Kids,Clothing,Trousers,BANGLADESH,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
22011786,D.EXTERIOR,Woman,Clothing,Sweaters,ITALY,브랜드 실패(사유: 매핑실패) / 카테고리 성공 / 원산지 성공
